2024-07-17_17-25-38.jpeg, -0.947683, -0.318143, 0.026113, -0.319194, 0.945343, -0.0666492, 0.00348172, 0.0714974, 0.997435
2024-07-17_17-25-39.jpeg, -0.94735, -0.318103, 0.0365907, -0.319898, 0.945223, -0.0649527, 0.0139247, 0.0732382, 0.997217
2024-07-17_17-25-40.jpeg, -0.94676, -0.319908, 0.0361238, -0.32156, 0.945128, -0.0577316, 0.0156728, 0.0662739, 0.997678
2024-07-17_17-25-41.jpeg, -0.946873, -0.319871, 0.033377, -0.321376, 0.945017, -0.060503, 0.0121887, 0.0680153, 0.99761
2024-07-17_17-25-42.jpeg, -0.947548, -0.318258, 0.0294086, -0.319496, 0.945685, -0.0600265, 0.00870735, 0.0662739, 0.997763
2024-07-17_17-25-43.jpeg, -0.944824, -0.324735, 0.0430736, -0.326912, 0.943099, -0.0607691, 0.0208888, 0.0714974, 0.997222
2024-07-17_17-25-44.jpeg, -0.945375, -0.324608, 0.0299276, -0.325943, 0.942732, -0.0708336, 0.00522053, 0.076719, 0.997039
2024-07-17_17-25-45.jpeg, -0.946686, -0.321519, 0.0202667, -0.322152, 0.944457, -0.064949, -0.00174129, 0.0680153, 0.997683
2024-07-17_17-25-46.jpeg, -0.946977, -0.320144, 0.0272564, -0.321132, 0.945824, -0.0478638, 0.0104565, 0.0540788, 0.998482
2024-07-17_17-25-47.jpeg, -0.9477, -0.318462, 0.021113, -0.319142, 0.94629, -0.0517922, 0.00348521, 0.0558215, 0.998435
2024-07-17_17-25-49.jpeg, -0.945598, -0.325328, 0.00235526, -0.324958, 0.944822, 0.0414057, 0.0156957, -0.0383878, 0.99914
2024-07-17_17-25-50.jpeg, -0.943304, -0.331226, -0.0216124, -0.331912, 0.940568, 0.0718807, 0.00348083, -0.0749787, 0.997179
2024-07-17_17-25-51.jpeg, -0.974039, -0.222422, -0.0421397, -0.226214, 0.963415, 0.143734, -0.00862842, -0.149535, 0.988719
2024-07-17_17-25-55.jpeg, -0.283389, 0.95235, -0.112783, 0.958779, 0.283908, -0.0117688, -0.0208119, 0.111469, 0.99355
2024-07-17_17-25-57.jpeg, -0.258585, 0.963709, 0.066322, 0.96501, 0.254623, 0.0626392, -0.0434789, -0.0801989, 0.99583
2024-07-17_17-26-01.jpeg, 0.95789, 0.284137, -0.0413811, 0.286404, -0.935205, 0.208242, -0.0204695, 0.211325, 0.977202
2024-07-17_17-26-03.jpeg, 0.94792, 0.314158, -0.0524641, 0.317356, -0.917582, 0.239435, -0.0270804, 0.243615, 0.969494
2024-07-17_17-26-04.jpeg, 0.948396, 0.314767, -0.0383071, 0.31679, -0.935311, 0.157601, -0.0137787, 0.161604, 0.98676
2024-07-17_17-26-05.jpeg, 0.947237, 0.31913, -0.0299759, 0.320157, -0.937436, 0.136794, -0.0155545, 0.139173, 0.990146
2024-07-17_17-26-06.jpeg, 0.946997, 0.319999, -0.0282424, 0.321074, -0.93999, 0.115456, -0.0103981, 0.118404, 0.992911
2024-07-17_17-26-07.jpeg, 0.94663, 0.321503, -0.0229581, 0.321856, -0.939033, 0.120934, -0.0173223, 0.121869, 0.992395
2024-07-17_17-26-08.jpeg, 0.946382, 0.322201, -0.0233872, 0.322881, -0.941074, 0.100637, -0.0104163, 0.102793, 0.994648
2024-07-17_17-26-09.jpeg, 0.946552, 0.321433, -0.0268233, 0.322253, -0.938831, 0.121449, -0.0138551, 0.123601, 0.992235
2024-07-17_17-26-10.jpeg, 0.946384, 0.321639, -0.0300956, 0.322927, -0.93943, 0.114843, -0.00866515, 0.118404, 0.992928
2024-07-17_17-26-11.jpeg, 0.946936, 0.32013, -0.0287779, 0.321304, -0.940376, 0.111613, -0.0086687, 0.114937, 0.993335
2024-07-17_17-26-12.jpeg, 0.947624, 0.318155, -0.0280532, 0.319159, -0.939947, 0.120985, -0.0121233, 0.123601, 0.992258
2024-07-17_17-26-13.jpeg, 0.947181, 0.319932, -0.0221888, 0.320232, -0.939793, 0.119334, -0.017326, 0.120137, 0.992606
2024-07-17_17-26-14.jpeg, 0.946604, 0.321899, -0.0179376, 0.321833, -0.940189, 0.111658, -0.0190778, 0.111469, 0.993585
2024-07-17_17-26-15.jpeg, 0.946318, 0.321835, -0.0300627, 0.323162, -0.940004, 0.109359, -0.00693638, 0.113203, 0.993548
2024-07-17_17-26-17.jpeg, 0.947123, 0.320065, -0.022725, 0.320491, -0.940184, 0.115495, -0.0156, 0.116671, 0.993048
2024-07-17_17-26-18.jpeg, 0.946997, 0.320441, -0.0226775, 0.321013, -0.941289, 0.104524, -0.0121478, 0.106264, 0.994264
2024-07-17_17-26-19.jpeg, 0.945944, 0.321571, -0.0422166, 0.324312, -0.939233, 0.112528, 0.00346537, 0.120137, 0.992751
2024-07-17_17-26-20.jpeg, 0.946022, 0.321961, -0.037196, 0.324098, -0.940372, 0.103253, 0.00173479, 0.109734, 0.993959
2024-07-17_17-26-21.jpeg, 0.94757, 0.318972, -0.0191717, 0.319245, -0.942361, 0.100189, -0.0138907, 0.101056, 0.994784
2024-07-17_17-26-22.jpeg, 0.947764, 0.318955, 0.00329244, 0.318929, -0.947755, 0.00663247, -0.00523589, 0.00523596, 0.999973
2024-07-17_17-26-23.jpeg, 0.946994, 0.32023, 0.02558, 0.32108, -0.946079, -0.0429111, -0.0104593, -0.0488498, 0.998751
2024-07-17_17-26-25.jpeg, 0.908247, 0.416462, 0.0405811, 0.418376, -0.905453, -0.0715228, -0.00695778, -0.0819385, 0.996613
2024-07-17_17-26-29.jpeg, -0.310473, 0.940097, -0.140799, 0.949821, 0.312729, -0.00638165, -0.0380326, 0.135716, 0.990018
2024-07-17_17-26-31.jpeg, -0.403583, 0.912451, 0.0674818, 0.914664, 0.400538, 0.0543994, -0.0226078, -0.0836779, 0.996236
2024-07-17_17-26-35.jpeg, -0.939489, -0.335105, 0.0711743, -0.342369, 0.925717, -0.160725, 0.0120277, 0.175367, 0.98443
2024-07-17_17-26-36.jpeg, -0.951084, -0.304969, 0.0493231, -0.30876, 0.933052, -0.18461, -0.0102794, 0.190809, 0.981573
2024-07-17_17-26-38.jpeg, -0.948138, -0.31316, 0.0544607, -0.317478, 0.941394, -0.113953, 0.0155835, 0.125333, 0.991992
2024-07-17_17-26-39.jpeg, -0.947666, -0.317746, 0.0311073, -0.319246, 0.944162, -0.0814896, 0.00347737, 0.0871557, 0.996189
2024-07-17_17-26-40.jpeg, -0.945325, -0.324652, 0.031011, -0.326055, 0.942857, -0.0686192, 0.00696161, 0.0749787, 0.997161
2024-07-17_17-26-41.jpeg, -0.946649, -0.321557, 0.0213578, -0.322265, 0.944568, -0.0627382, 0, 0.0662739, 0.997801
2024-07-17_17-26-42.jpeg, -0.947246, -0.319908, 0.0195951, -0.320503, 0.945128, -0.0633348, -0.00174149, 0.0662739, 0.9978
2024-07-17_17-26-43.jpeg, -0.947281, -0.319871, 0.0185001, -0.320386, 0.945017, -0.0655435, -0.00348257, 0.0680153, 0.997678
2024-07-17_17-26-44.jpeg, -0.947687, -0.318221, 0.0250023, -0.319183, 0.945574, -0.063349, 0.00348257, 0.0680153, 0.997678
2024-07-17_17-26-45.jpeg, -0.947051, -0.320015, 0.0261852, -0.321009, 0.945444, -0.0555861, 0.00696824, 0.0610485, 0.99811
2024-07-17_17-26-46.jpeg, -0.946412, -0.321441, 0.0313012, -0.322844, 0.944227, -0.0648682, 0.0087042, 0.0714974, 0.997403
2024-07-17_17-26-47.jpeg, -0.947768, -0.318103, 0.02336, -0.31896, 0.945223, -0.0694128, 0, 0.0732382, 0.997314
2024-07-17_17-26-48.jpeg, -0.948699, -0.31488, 0.0286424, -0.316103, 0.946565, -0.063985, 0.00696425, 0.0697565, 0.99754
2024-07-17_17-26-49.jpeg, -0.947177, -0.318221, 0.0398849, -0.320138, 0.945574, -0.0583277, 0.019153, 0.0680153, 0.9975
2024-07-17_17-26-50.jpeg, -0.94635, -0.3214, 0.0335139, -0.322974, 0.944107, -0.0659524, 0.0104437, 0.0732382, 0.99726
2024-07-17_17-26-51.jpeg, -0.947722, -0.317932, 0.0272343, -0.319092, 0.944715, -0.0754532, 0.00173971, 0.0801989, 0.996777
2024-07-17_17-26-52.jpeg, -0.948368, -0.316238, 0.0243443, -0.317168, 0.945135, -0.0782579, -0.00173946, 0.0819385, 0.996636
2024-07-17_17-26-53.jpeg, -0.946777, -0.319981, 0.0350071, -0.321508, 0.945341, -0.0544325, 0.0156763, 0.0627905, 0.997904
2024-07-17_17-26-54.jpeg, -0.946481, -0.321908, 0.0234412, -0.322642, 0.945598, -0.0417793, 0.00871685, 0.0471065, 0.998852
2024-07-17_17-26-55.jpeg, -0.946217, -0.323347, -0.0109536, -0.323415, 0.94442, 0.0589334, 0.00871118, -0.0593064, 0.998202
2024-07-17_17-26-57.jpeg, -0.942752, -0.332156, -0.029863, -0.333478, 0.937981, 0.0947876, 0.00347339, -0.0993197, 0.99505
2024-07-17_17-26-58.jpeg, -0.991161, 0.0968761, -0.0906407, 0.0847758, 0.988019, 0.128961, -0.102048, -0.120137, 0.987499
2024-07-17_17-27-02.jpeg, -0.294004, 0.952066, -0.0844498, 0.955576, 0.294714, -0.00421872, -0.020872, 0.0819385, 0.996419
2024-07-17_17-27-04.jpeg, -0.10408, 0.990307, 0.0919797, 0.992263, 0.0971004, 0.0773602, -0.067679, -0.0993197, 0.992751
2024-07-17_17-27-08.jpeg, 0.955191, 0.293349, -0.0394539, 0.294734, -0.930384, 0.217986, -0.0272385, 0.219846, 0.975154
2024-07-17_17-27-10.jpeg, 0.947352, 0.317224, -0.0435013, 0.318727, -0.921285, 0.222817, -0.0306057, 0.224951, 0.973889
2024-07-17_17-27-11.jpeg, 0.947298, 0.319475, -0.0237181, 0.318853, -0.93311, 0.166247, -0.03098, 0.165048, 0.985799
2024-07-17_17-27-12.jpeg, 0.945541, 0.324493, -0.0256462, 0.325044, -0.937079, 0.127397, -0.017307, 0.128796, 0.99152
2024-07-17_17-27-13.jpeg, 0.946552, 0.321433, -0.0268233, 0.322253, -0.938831, 0.121449, -0.0138551, 0.123601, 0.992235
2024-07-17_17-27-14.jpeg, 0.946435, 0.321639, -0.0284438, 0.322726, -0.93943, 0.115406, -0.0103981, 0.118404, 0.992911
2024-07-17_17-27-15.jpeg, 0.946178, 0.323278, -0.015436, 0.322736, -0.938867, 0.119874, -0.0242603, 0.118404, 0.992669
2024-07-17_17-27-16.jpeg, 0.948279, 0.316444, -0.0250844, 0.317054, -0.940295, 0.123782, -0.0155835, 0.125333, 0.991992
2024-07-17_17-27-17.jpeg, 0.947679, 0.318085, -0.0269544, 0.318924, -0.939741, 0.123182, -0.0138521, 0.125333, 0.992018
2024-07-17_17-27-18.jpeg, 0.948319, 0.316716, -0.0195644, 0.316746, -0.941101, 0.118322, -0.0190624, 0.118404, 0.992783
2024-07-17_17-27-19.jpeg, 0.947411, 0.319582, -0.0167118, 0.318964, -0.938765, 0.130318, -0.0259589, 0.128796, 0.991331
2024-07-17_17-27-20.jpeg, 0.94602, 0.322783, -0.0292895, 0.323813, -0.93743, 0.127949, -0.0138427, 0.130526, 0.991348
2024-07-17_17-27-21.jpeg, 0.946024, 0.322083, -0.0360719, 0.324092, -0.940729, 0.0999694, 0.00173545, 0.106264, 0.994336
2024-07-17_17-27-22.jpeg, 0.948863, 0.31568, -0.00226224, 0.314138, -0.943469, 0.105754, -0.03125, 0.101056, 0.99439
2024-07-17_17-27-23.jpeg, 0.947725, 0.318085, -0.0253004, 0.318709, -0.939741, 0.123738, -0.0155835, 0.125333, 0.991992
2024-07-17_17-27-24.jpeg, 0.946085, 0.321292, -0.0411584, 0.323917, -0.938417, 0.120214, 0, 0.127065, 0.991894
2024-07-17_17-27-25.jpeg, 0.947024, 0.320194, -0.0249136, 0.320933, -0.940564, 0.111093, -0.0121385, 0.113203, 0.993498
2024-07-17_17-27-26.jpeg, 0.947141, 0.319932, -0.0238419, 0.32044, -0.939793, 0.118775, -0.0155936, 0.120137, 0.992635
2024-07-17_17-27-27.jpeg, 0.946821, 0.32032, -0.0304065, 0.321718, -0.940932, 0.105566, -0.00520434, 0.109734, 0.993947
2024-07-17_17-27-28.jpeg, 0.946652, 0.322234, 0.0037616, 0.322138, -0.946557, 0.016029, -0.00872569, 0.0139622, 0.999864
2024-07-17_17-27-30.jpeg, 0.94693, 0.320332, 0.0266497, 0.321136, -0.946379, -0.0351847, -0.0139499, -0.0418757, 0.999025
2024-07-17_17-27-31.jpeg, 0.893427, 0.448112, 0.031348, 0.449204, -0.890972, -0.066213, 0.00174064, -0.0732382, 0.997313
2024-07-17_17-27-35.jpeg, -0.302131, 0.946381, -0.114364, 0.952028, 0.305673, 0.014396, -0.0485822, 0.104528, 0.993335
2024-07-17_17-27-37.jpeg, -0.444317, 0.892654, 0.0758393, 0.895733, 0.441177, 0.0550031, -0.0156402, -0.0923706, 0.995602
2024-07-17_17-27-42.jpeg, -0.938492, -0.336615, 0.0769573, -0.344872, 0.924841, -0.160411, 0.0171766, 0.177085, 0.984046
2024-07-17_17-27-43.jpeg, -0.950305, -0.305072, 0.0620651, -0.311302, 0.933367, -0.178653, 0.00342768, 0.189095, 0.981953
2024-07-17_17-27-44.jpeg, -0.94772, -0.31362, 0.0589049, -0.318179, 0.942777, -0.0996718, 0.0242751, 0.113203, 0.993275
2024-07-17_17-27-45.jpeg, -0.946989, -0.319908, 0.0295133, -0.321149, 0.945128, -0.0599751, 0.00870735, 0.0662739, 0.997763
2024-07-17_17-27-46.jpeg, -0.946501, -0.321763, 0.0245977, -0.322626, 0.945173, -0.0505923, 0.00697037, 0.0558215, 0.998416
2024-07-17_17-27-47.jpeg, -0.946649, -0.321763, 0.0179893, -0.322265, 0.945173, -0.0528434, 0, 0.0558215, 0.998441
2024-07-17_17-27-48.jpeg, -0.94808, -0.316778, 0.028195, -0.317859, 0.946751, -0.0512636, 0.0104544, 0.057564, 0.998287
2024-07-17_17-27-49.jpeg, -0.947082, -0.320257, 0.0217153, -0.320917, 0.946159, -0.0423803, 0.00697351, 0.0471065, 0.998865
2024-07-17_17-27-50.jpeg, -0.947512, -0.318365, 0.0293958, -0.319548, 0.946001, -0.0545166, 0.0104523, 0.0610485, 0.99808
2024-07-17_17-27-51.jpeg, -0.946407, -0.3214, 0.0318622, -0.322858, 0.944107, -0.066516, 0.0087031, 0.0732382, 0.997276
2024-07-17_17-27-52.jpeg, -0.946539, -0.321731, 0.0235073, -0.322546, 0.94508, -0.0528048, 0.00522728, 0.057564, 0.998328
2024-07-17_17-27-53.jpeg, -0.947304, -0.318431, 0.0348986, -0.319863, 0.946197, -0.0489824, 0.0174235, 0.057564, 0.99819
2024-07-17_17-27-54.jpeg, -0.946965, -0.320082, 0.0283738, -0.321167, 0.94564, -0.0511649, 0.0104544, 0.057564, 0.998287
2024-07-17_17-27-55.jpeg, -0.945694, -0.323443, 0.0323754, -0.324681, 0.944701, -0.046069, 0.0156843, 0.0540788, 0.998413
2024-07-17_17-27-56.jpeg, -0.946837, -0.319981, 0.0333546, -0.321412, 0.945341, -0.0549936, 0.0139346, 0.0627905, 0.997929
2024-07-17_17-27-57.jpeg, -0.947398, -0.318551, 0.031022, -0.319673, 0.946555, -0.0429345, 0.0156872, 0.0505929, 0.998596
2024-07-17_17-27-58.jpeg, -0.947665, -0.318493, 0.0222112, -0.319224, 0.946381, -0.0495834, 0.0052283, 0.0540788, 0.998523
2024-07-17_17-27-59.jpeg, -0.94721, -0.320113, 0.0178971, -0.320613, 0.945733, -0.0528747, 0, 0.0558215, 0.998441
2024-07-17_17-28-00.jpeg, -0.948037, -0.31681, 0.0292968, -0.317928, 0.946845, -0.0490564, 0.012198, 0.0558215, 0.998366
2024-07-17_17-28-02.jpeg, -0.946072, -0.323868, 0.00755683, -0.323655, 0.945941, 0.0210325, 0.0139601, -0.0174524, 0.99975
2024-07-17_17-28-03.jpeg, -0.942895, -0.332536, -0.0192204, -0.332928, 0.939055, 0.0856477, 0.0104319, -0.0871557, 0.99614
2024-07-17_17-28-04.jpeg, -0.942783, -0.328928, -0.0544572, -0.333294, 0.934043, 0.128368, -0.00864161, -0.139173, 0.99023
